Query,Restaurant,Relevance Score
Where can I experience a chef's personal culinary philosophy?,Ruby Slipper - New Orleans,2
Where can I experience a chef's personal culinary philosophy?,Avenue Cafe,1
Where can I experience a chef's personal culinary philosophy?,Cafe Envie & Espresso Bar,0
Where can I experience a chef's personal culinary philosophy?,Stein's Market and Deli,2
Where can I experience a chef's personal culinary philosophy?,Gumbo POT,1
Where can I experience a chef's personal culinary philosophy?,Gazebo Cafe,0
Where can I experience a chef's personal culinary philosophy?,Royal House,1
Where can I experience a chef's personal culinary philosophy?,Daisy Mae's Southern Fried Chicken & Breakfast,0
Where can I experience a chef's personal culinary philosophy?,Mambo's,1
Where can I experience a chef's personal culinary philosophy?,Domilise Po-Boys & Bar,0
Where can I experience a chef's personal culinary philosophy?,Gallier Restaurant & Oyster Bar,2
Where can I experience a chef's personal culinary philosophy?,Sucré,1
Where can I experience a chef's personal culinary philosophy?,District Donuts Sliders Brew,2
Where can I experience a chef's personal culinary philosophy?,Cooter Brown's,0
Where can I experience a chef's personal culinary philosophy?,Copper Monkey Grill,0
Where can I experience a chef's personal culinary philosophy?,The Crazy Lobster Bar & Grill,0
Where can I experience a chef's personal culinary philosophy?,The Blind Pelican,0
Where can I experience a chef's personal culinary philosophy?,Windsor Court Hotel,2
Where can I experience a chef's personal culinary philosophy?,Parkway Bakery & Tavern,1
Where can I experience a chef's personal culinary philosophy?,IHOP,0
Where can I experience a chef's personal culinary philosophy?,French Toast,2
Where can I experience a chef's personal culinary philosophy?,Reginelli's Pizzeria,0
Where can I experience a chef's personal culinary philosophy?,BB King's Blues Club,0
Where can I experience a chef's personal culinary philosophy?,Gumbo Ya-Ya,2
Where can I experience a chef's personal culinary philosophy?,J's Seafood Dock,1
Where can I experience a chef's personal culinary philosophy?,Barcadia,0
Where can I experience a chef's personal culinary philosophy?,Bevi Seafood,1
Where can I experience a chef's personal culinary philosophy?,Cafe Beignet on Bourbon Street,0
Where can I experience a chef's personal culinary philosophy?,Cajun Mike's Pub & Grub,0
Where can I experience a chef's personal culinary philosophy?,The Bulldog,0
Where can I experience a chef's personal culinary philosophy?,Le Pavillon Hotel,1
Where can I experience a chef's personal culinary philosophy?,Croissant D'Or Patisserie,1
Where can I experience a chef's personal culinary philosophy?,The Original Italian Pie,0
Where can I experience a chef's personal culinary philosophy?,Arnaud's French 75 Bar,2
Where can I experience a chef's personal culinary philosophy?,Drago's Seafood Restaurant,1
Where can I experience a chef's personal culinary philosophy?,Mahony's Po-Boys & Seafood  - Uptown,1
Where can I experience a chef's personal culinary philosophy?,Corner Oyster House,0
Where can I experience a chef's personal culinary philosophy?,Merchant,2
Where can I experience a chef's personal culinary philosophy?,Napoleon House,1
Where can I experience a chef's personal culinary philosophy?,Two Chicks Café - CBD,1
Where can I experience a chef's personal culinary philosophy?,Bittersweet Confections,1
Where can I experience a chef's personal culinary philosophy?,Pat O'Brien's Courtyard Restaurant,0
Where can I experience a chef's personal culinary philosophy?,We Dat's Chicken and Shrimp,0
Where can I experience a chef's personal culinary philosophy?,The Rusty Nail,1
Where can I experience a chef's personal culinary philosophy?,Cafe Beignet on Decatur Street,0
Where can I experience a chef's personal culinary philosophy?,Daisy Dukes Cafe,0
Where can I experience a chef's personal culinary philosophy?,New Orleans Marriott,1
Where can I experience a chef's personal culinary philosophy?,Krystal,0
Where can I experience a chef's personal culinary philosophy?,NOLA Poboys,1
Where can I experience a chef's personal culinary philosophy?,Johnny's Po-Boys,0
Where can I experience a chef's personal culinary philosophy?,Tiki Tolteca,0
Where can I experience a chef's personal culinary philosophy?,Daisy Dukes Express,0
Where can I experience a chef's personal culinary philosophy?,Acme Oyster House,0
Where can I experience a chef's personal culinary philosophy?,Hilton New Orleans Riverside,1
Where can I experience a chef's personal culinary philosophy?,Magazine Pizza,0
Where can I experience a chef's personal culinary philosophy?,Cafe Negril,1
Where can I experience a chef's personal culinary philosophy?,Melba's,1
Where can I experience a chef's personal culinary philosophy?,Gene's PO-Boys,0
Where can I experience a chef's personal culinary philosophy?,Cafe Beignet on Royal Street,0
Where can I experience a chef's personal culinary philosophy?,Morning Call Coffee Stand,0
Where can I experience a chef's personal culinary philosophy?,Steamboat Natchez,1
Where can I experience a chef's personal culinary philosophy?,The Old No 77 Hotel and Chandlery,3
Where can I experience a chef's personal culinary philosophy?,Acme Oyster House - Harrahs,0
Where can I experience a chef's personal culinary philosophy?,Crescent City Pizza Works,0
Where can I experience a chef's personal culinary philosophy?,Pat O'Brien’s,0
Where can I experience a chef's personal culinary philosophy?,Three Legged Dog,0
Where can I experience a chef's personal culinary philosophy?,W New Orleans - French Quarter,1
Where can I experience a chef's personal culinary philosophy?,Mojo Coffee House,0
Where can I experience a chef's personal culinary philosophy?,La Boulangerie,1
Where can I experience a chef's personal culinary philosophy?,Sheraton New Orleans Hotel,1
Where can I experience a chef's personal culinary philosophy?,30_90 NOLA,1
Where can I experience a chef's personal culinary philosophy?,Royal Sonesta New Orleans,2
Where can I experience a chef's personal culinary philosophy?,Bamboula's,1
Where can I experience a chef's personal culinary philosophy?,Embassy Suites by Hilton New Orleans,1
Where can I experience a chef's personal culinary philosophy?,Café Du Monde,0
Where can I experience a chef's personal culinary philosophy?,Angelo Brocato,1
Where can I experience a chef's personal culinary philosophy?,Rue De La Course,1
Where can I experience a chef's personal culinary philosophy?,Hotel New Orleans Downtown,1
Where can I experience a chef's personal culinary philosophy?,Envie Espresso Bar & Cafe,0
Where can I experience a chef's personal culinary philosophy?,Piccola Gelateria,0
Where can I experience a chef's personal culinary philosophy?,Vieux Carre Pizza,0
Where can I experience a chef's personal culinary philosophy?,The Jazz Playhouse,0
Where can I experience a chef's personal culinary philosophy?,Dave & Buster's,0
Where can I experience a chef's personal culinary philosophy?,Revelator Coffee New Orleans,0
Where can I experience a chef's personal culinary philosophy?,The American Sports Saloon,0
Where can I experience a chef's personal culinary philosophy?,French Truck Coffee,0
Where can I experience a chef's personal culinary philosophy?,Pirates Alley Cafe,0
Where can I experience a chef's personal culinary philosophy?,New Orleans Famous Beignets And Coffee,0
Where can I experience a chef's personal culinary philosophy?,Hot Tin,1
Where can I experience a chef's personal culinary philosophy?,Sazerac Bar,1
Where can I experience a chef's personal culinary philosophy?,Central Grocery & Deli,0
Where can I experience a chef's personal culinary philosophy?,Fritzel's European Jazz Pub,0
Where can I experience a chef's personal culinary philosophy?,Paddlewheeler Creole Queen,2
Where can I experience a chef's personal culinary philosophy?,Holy Crepes!,0
Where can I experience a chef's personal culinary philosophy?,Old Absinthe House,0
Where can I experience a chef's personal culinary philosophy?,French Quarter Phantoms,0
Recommend a restaurant where the plating feels like art.,Louisiana Bistro,3
Recommend a restaurant where the plating feels like art.,Stella!,3
Recommend a restaurant where the plating feels like art.,Coquette,3
Recommend a restaurant where the plating feels like art.,Restaurant August,3
Recommend a restaurant where the plating feels like art.,Bayona,3
Recommend a restaurant where the plating feels like art.,Root,3
Recommend a restaurant where the plating feels like art.,Green Goddess,2
Recommend a restaurant where the plating feels like art.,Brigtsen's Restaurant,2
Recommend a restaurant where the plating feels like art.,Booty's Street Food,2
Recommend a restaurant where the plating feels like art.,New Orleans School of Cooking,0
Recommend a restaurant where the plating feels like art.,Vessel NOLA,3
Recommend a restaurant where the plating feels like art.,Upperline,3
Recommend a restaurant where the plating feels like art.,Compère Lapin,2
Recommend a restaurant where the plating feels like art.,Paladar 511,3
Recommend a restaurant where the plating feels like art.,SukhoThai,2
Recommend a restaurant where the plating feels like art.,Dante's Kitchen,2
Recommend a restaurant where the plating feels like art.,Cafe Degas,2
Recommend a restaurant where the plating feels like art.,Maypop Restaurant,3
Recommend a restaurant where the plating feels like art.,Lilette,2
Recommend a restaurant where the plating feels like art.,Dick & Jenny's,3
Recommend a restaurant where the plating feels like art.,Restaurant R'evolution,3
Recommend a restaurant where the plating feels like art.,The Gallery Venue at Tomas Bistro,2
Recommend a restaurant where the plating feels like art.,Jack Rose,3
Recommend a restaurant where the plating feels like art.,Herbsaint,2
Recommend a restaurant where the plating feels like art.,Jacques-Imo's Cafe,2
Recommend a restaurant where the plating feels like art.,Gris-Gris,3
Recommend a restaurant where the plating feels like art.,Patois Restaurant,3
Recommend a restaurant where the plating feels like art.,Josephine Estelle,2
