Query,Restaurant,Relevance Score
Where can I find a restaurant with an interesting backstory?,Pizza Brain,3
Where can I find a restaurant with an interesting backstory?,Santucci's Original Square Pizza,2
Where can I find a restaurant with an interesting backstory?,El Fuego,2
Where can I find a restaurant with an interesting backstory?,Shake Shack,2
Where can I find a restaurant with an interesting backstory?,Honest Tom's Plant Based Taco Shop,2
Where can I find a restaurant with an interesting backstory?,P S & Co,2
Where can I find a restaurant with an interesting backstory?,Almaz Cafe,2
Where can I find a restaurant with an interesting backstory?,Green Eggs Cafe,2
Where can I find a restaurant with an interesting backstory?,Monk's Cafe,2
Where can I find a restaurant with an interesting backstory?,Bottle Bar East,2
Where can I find a restaurant with an interesting backstory?,Soy Cafe,2
Where can I find a restaurant with an interesting backstory?,Happily Ever After,3
Where can I find a restaurant with an interesting backstory?,Hawthornes Biercafé,1
Where can I find a restaurant with an interesting backstory?,Chabaa Thai Bistro,1
Where can I find a restaurant with an interesting backstory?,Stock,2
Where can I find a restaurant with an interesting backstory?,Molly Malloy's,2
Where can I find a restaurant with an interesting backstory?,Chapterhouse Café & Gallery,2
Where can I find a restaurant with an interesting backstory?,Govinda's Vegetarian,2
Where can I find a restaurant with an interesting backstory?,Philadelphia Museum of Art,3
Where can I find a restaurant with an interesting backstory?,Tacconelli's Pizzeria,3
Where can I find a restaurant with an interesting backstory?,Rosy's Taco Bar,2
Where can I find a restaurant with an interesting backstory?,QT Vietnamese Sandwich,1
Where can I find a restaurant with an interesting backstory?,Cheu Noodle Bar,2
Where can I find a restaurant with an interesting backstory?,Black & Brew,2
Where can I find a restaurant with an interesting backstory?,Geno's Steaks,3
Where can I find a restaurant with an interesting backstory?,Cactus Restaurant & Bar,0
Where can I find a restaurant with an interesting backstory?,The Dutch,2
Where can I find a restaurant with an interesting backstory?,Fergie's Pub,3
Where can I find a restaurant with an interesting backstory?,RIM Cafe,3
Where can I find a restaurant with an interesting backstory?,Paesano's Philly Style,3
Where can I find a restaurant with an interesting backstory?,Honey's Sit N Eat,2
Where can I find a restaurant with an interesting backstory?,Cafe Diem,2
Where can I find a restaurant with an interesting backstory?,Frankford Hall,2
Where can I find a restaurant with an interesting backstory?,Middle Child,2
Where can I find a restaurant with an interesting backstory?,Stockyard Sandwich,2
Where can I find a restaurant with an interesting backstory?,Gooey Looie's,2
Where can I find a restaurant with an interesting backstory?,Greek Lady,2
Where can I find a restaurant with an interesting backstory?,Fuel Center City,1
Where can I find a restaurant with an interesting backstory?,Independence Beer Garden,2
Where can I find a restaurant with an interesting backstory?,Lucha Cartel,3
Where can I find a restaurant with an interesting backstory?,Ekta Indian Cuisine,2
Where can I find a restaurant with an interesting backstory?,Greg's Kitchen,2
Where can I find a restaurant with an interesting backstory?,Real Food Eatery,0
Where can I find a restaurant with an interesting backstory?,Max's Steaks,2
Where can I find a restaurant with an interesting backstory?,John's Roast Pork,3
Where can I find a restaurant with an interesting backstory?,Earth Bread + Brewery,2
Where can I find a restaurant with an interesting backstory?,Buena Onda,2
Where can I find a restaurant with an interesting backstory?,Cleavers,1
Where can I find a restaurant with an interesting backstory?,Circles Contemporary Asian,2
Where can I find a restaurant with an interesting backstory?,Ishkabibble's,3
Where can I find a restaurant with an interesting backstory?,Lucky Strike - Philadelphia,2
Where can I find a restaurant with an interesting backstory?,Drinker's Pub,2
Where can I find a restaurant with an interesting backstory?,Mac's Tavern,3
Where can I find a restaurant with an interesting backstory?,Sonny's Famous Steaks,2
Where can I find a restaurant with an interesting backstory?,Jim's South St,2
Where can I find a restaurant with an interesting backstory?,Chickie's & Pete's,2
Where can I find a restaurant with an interesting backstory?,Shang Hai 1,1
Where can I find a restaurant with an interesting backstory?,Pho Ha Saigon,1
Where can I find a restaurant with an interesting backstory?,Koto Sushi,2
Where can I find a restaurant with an interesting backstory?,K'Far Cafe,3
Where can I find a restaurant with an interesting backstory?,Tela's Market & Kitchen,2
Where can I find a restaurant with an interesting backstory?,Koch's Deli,3
Where can I find a restaurant with an interesting backstory?,The QUICK FIXX,2
Where can I find a restaurant with an interesting backstory?,Warmdaddy's,2
Where can I find a restaurant with an interesting backstory?,Philadelphia Marriott Downtown,1
Where can I find a restaurant with an interesting backstory?,Campo's Philly Cheesesteaks,2
Where can I find a restaurant with an interesting backstory?,Smiley's Cafe,3
Where can I find a restaurant with an interesting backstory?,Hai Street Kitchen & Co,2
Where can I find a restaurant with an interesting backstory?,So Crepe,3
Where can I find a restaurant with an interesting backstory?,IKEA,2
Where can I find a restaurant with an interesting backstory?,Tom's Dim Sum,2
Where can I find a restaurant with an interesting backstory?,HipCityVeg - University City,2
Where can I find a restaurant with an interesting backstory?,P'unk Burger,2
Where can I find a restaurant with an interesting backstory?,Schlesinger's,2
Where can I find a restaurant with an interesting backstory?,Fox and Hound,0
Where can I find a restaurant with an interesting backstory?,Terakawa Ramen,2
Where can I find a restaurant with an interesting backstory?,The Original Tony Lukes,2
Where can I find a restaurant with an interesting backstory?,Hummus Grill,0
Where can I find a restaurant with an interesting backstory?,BRÜ Craft & Wurst,2
Where can I find a restaurant with an interesting backstory?,Nomad Pizza Company,2
Where can I find a restaurant with an interesting backstory?,Dalessandro’s Steaks & Hoagies,2
Where can I find a restaurant with an interesting backstory?,Chubbys Steaks,2
Where can I find a restaurant with an interesting backstory?,Tria Cafe Wash West,2
Where can I find a restaurant with an interesting backstory?,Spice C,2
Where can I find a restaurant with an interesting backstory?,Ants Pants Café,2
Where can I find a restaurant with an interesting backstory?,Aki Nom Nom Sushi & Ramen,1
Where can I find a restaurant with an interesting backstory?,Toast,2
Where can I find a restaurant with an interesting backstory?,Tavern on Broad,1
Where can I find a restaurant with an interesting backstory?,Pizzeria Beddia,3
Where can I find a restaurant with an interesting backstory?,Dave & Buster's,0
Where can I find a restaurant with an interesting backstory?,Sang Kee Peking Duck House,2
Where can I find a restaurant with an interesting backstory?,Rose Petals Cafe,3
Where can I find a restaurant with an interesting backstory?,North Bowl,3
Where can I find a restaurant with an interesting backstory?,Yards Brewing Company,3
Where can I find a restaurant with an interesting backstory?,Oscar's Tavern,3
Where can I find a restaurant with an interesting backstory?,The Couch Tomato Cafe,2
Where can I find a restaurant with an interesting backstory?,Philadelphia Chutney Company,2
Where can I find a restaurant with an interesting backstory?,Vic Sushi Bar,1
Where can I find a restaurant with an interesting backstory?,Barcade,2
Where can I find a restaurant with an interesting backstory?,Underdogs,3
Where can I find a restaurant with an interesting backstory?,Ocean Harbor,0
Where can I find a restaurant with an interesting backstory?,Nomad Roman Pizza,2
Where can I find a restaurant with an interesting backstory?,La Colombe Coffee,2
Where can I find a restaurant with an interesting backstory?,Federal Donuts,3
Where can I find a restaurant with an interesting backstory?,Sardi's Pollo A La Brasa,2
Where can I find a restaurant with an interesting backstory?,Wrap Shack,2
Where can I find a restaurant with an interesting backstory?,Octopus Falafel Truck,3
Where can I find a restaurant with an interesting backstory?,honeygrow,2
Where can I find a restaurant with an interesting backstory?,Vango Lounge & Skybar,0
Where can I find a restaurant with an interesting backstory?,Rybread,2
Where can I find a restaurant with an interesting backstory?,Philip's Steaks,2
Where can I find a restaurant with an interesting backstory?,Pat's King of Steaks,3
Where can I find a restaurant with an interesting backstory?,Rustica,2
Where can I find a restaurant with an interesting backstory?,Jim's Steaks,3
Where can I find a restaurant with an interesting backstory?,Fadó Irish Pub,2
Where can I find a restaurant with an interesting backstory?,Nom Nom Ramen,2
Where can I find a restaurant with an interesting backstory?,Fuel,2
Where can I find a restaurant with an interesting backstory?,Oh Brother Philly,2
