Query,Restaurant,Relevance Score
What are the best restaurants for an unforgettable dining experience?,Zama,3
What are the best restaurants for an unforgettable dining experience?,Fette Sau,3
What are the best restaurants for an unforgettable dining experience?,Spice End,2
What are the best restaurants for an unforgettable dining experience?,OCF Coffee House,2
What are the best restaurants for an unforgettable dining experience?,Dutch Eating Place,3
What are the best restaurants for an unforgettable dining experience?,Abyssinia,2
What are the best restaurants for an unforgettable dining experience?,Greg's Kitchen,2
What are the best restaurants for an unforgettable dining experience?,Sate Kampar,3
What are the best restaurants for an unforgettable dining experience?,Angelo's Pizzeria,3
What are the best restaurants for an unforgettable dining experience?,Middle Child,3
What are the best restaurants for an unforgettable dining experience?,Bottle Bar East,2
What are the best restaurants for an unforgettable dining experience?,Ants Pants Café,2
What are the best restaurants for an unforgettable dining experience?,Rangoon Burmese Restaurant,2
What are the best restaurants for an unforgettable dining experience?,New Harmony Vegetarian Restaurant,2
What are the best restaurants for an unforgettable dining experience?,Sakura Mandarin,2
What are the best restaurants for an unforgettable dining experience?,The Happy Rooster,2
What are the best restaurants for an unforgettable dining experience?,Hawthornes Biercafé,2
What are the best restaurants for an unforgettable dining experience?,Shiao Lan Kung,2
What are the best restaurants for an unforgettable dining experience?,Rybread,2
What are the best restaurants for an unforgettable dining experience?,P'unk Burger,2
What are the best restaurants for an unforgettable dining experience?,Sweet Lucy's Smokehouse,3
What are the best restaurants for an unforgettable dining experience?,Banh Mi and Bottles,2
What are the best restaurants for an unforgettable dining experience?,Steve's Prince of Steaks,2
What are the best restaurants for an unforgettable dining experience?,HipCityVeg - University City,2
What are the best restaurants for an unforgettable dining experience?,Anastasi Seafood,3
What are the best restaurants for an unforgettable dining experience?,Greek Lady,2
What are the best restaurants for an unforgettable dining experience?,Devon Seafood Grill,3
What are the best restaurants for an unforgettable dining experience?,BRÜ Craft & Wurst,2
What are the best restaurants for an unforgettable dining experience?,Local Tavern,1
What are the best restaurants for an unforgettable dining experience?,Dim Sum & Noodle,3
What are the best restaurants for an unforgettable dining experience?,Cosmi's Deli,2
What are the best restaurants for an unforgettable dining experience?,Cactus Restaurant & Bar,2
What are the best restaurants for an unforgettable dining experience?,Jong Ka Jib,3
What are the best restaurants for an unforgettable dining experience?,Bleu Sushi,3
What are the best restaurants for an unforgettable dining experience?,Cleavers,2
What are the best restaurants for an unforgettable dining experience?,Percy Street Barbecue,2
What are the best restaurants for an unforgettable dining experience?,Pizza Brain,3
What are the best restaurants for an unforgettable dining experience?,Fuel,2
What are the best restaurants for an unforgettable dining experience?,The Cambridge,2
What are the best restaurants for an unforgettable dining experience?,Lucha Cartel,2
What are the best restaurants for an unforgettable dining experience?,Jakes Sandwich Board - 12th St,2
What are the best restaurants for an unforgettable dining experience?,Lazaro's Pizzeria & Grill,2
What are the best restaurants for an unforgettable dining experience?,Govinda's Vegetarian,2
What are the best restaurants for an unforgettable dining experience?,Bluestone Lane,2
What are the best restaurants for an unforgettable dining experience?,Spread Bagelry,2
What are the best restaurants for an unforgettable dining experience?,Cheu Noodle Bar,2
What are the best restaurants for an unforgettable dining experience?,Fuel Center City,1
What are the best restaurants for an unforgettable dining experience?,Ladder 15,1
What are the best restaurants for an unforgettable dining experience?,Hippot Shabu Shabu,2
What are the best restaurants for an unforgettable dining experience?,Ting Wong Restaurant,2
What are the best restaurants for an unforgettable dining experience?,By George! Pizza Pasta & Cheesesteaks,2
What are the best restaurants for an unforgettable dining experience?,Blackbird Pizzeria,2
What are the best restaurants for an unforgettable dining experience?,Banana Leaf,2
What are the best restaurants for an unforgettable dining experience?,Hershel's East Side Deli,3
What are the best restaurants for an unforgettable dining experience?,Federal Donuts,2
What are the best restaurants for an unforgettable dining experience?,Wrap Shack,1
What are the best restaurants for an unforgettable dining experience?,Oyster House,3
What are the best restaurants for an unforgettable dining experience?,Nodding Head Brewery & Restaurant,2
What are the best restaurants for an unforgettable dining experience?,Campo's Philly Cheesesteaks,1
What are the best restaurants for an unforgettable dining experience?,The Bakeshop on 20th,2
What are the best restaurants for an unforgettable dining experience?,Yakitori Boy,3
What are the best restaurants for an unforgettable dining experience?,Tiffin,2
What are the best restaurants for an unforgettable dining experience?,Mac's Tavern,1
What are the best restaurants for an unforgettable dining experience?,Masala Kitchen Kati Rolls and Platters,2
What are the best restaurants for an unforgettable dining experience?,QT Vietnamese Sandwich,1
What are the best restaurants for an unforgettable dining experience?,Happily Ever After,3
What are the best restaurants for an unforgettable dining experience?,Almaz Cafe,3
What are the best restaurants for an unforgettable dining experience?,Philadelphia Chutney Company,2
What are the best restaurants for an unforgettable dining experience?,Carmen's Famous Italian Hoagies,2
What are the best restaurants for an unforgettable dining experience?,The Black Sheep Pub & Restaurant,2
What are the best restaurants for an unforgettable dining experience?,Pearl's Oyster Bar,2
What are the best restaurants for an unforgettable dining experience?,Yanako,3
What are the best restaurants for an unforgettable dining experience?,Oh Brother Philly,2
What are the best restaurants for an unforgettable dining experience?,Ekta Indian Cuisine,3
What are the best restaurants for an unforgettable dining experience?,Smiley's Cafe,3
What are the best restaurants for an unforgettable dining experience?,Loews Philadelphia Hotel,2
What are the best restaurants for an unforgettable dining experience?,Dalessandro’s Steaks & Hoagies,3
What are the best restaurants for an unforgettable dining experience?,Fuji Mountain,3
What are the best restaurants for an unforgettable dining experience?,Ramen Bar,2
What are the best restaurants for an unforgettable dining experience?,Philip's Steaks,2
