Query,City,Relevance Score
Budget friendly cities for travelers,Peoria (Illinois),2
Budget friendly cities for travelers,Chihuahua,2
Budget friendly cities for travelers,Tampico,2
Budget friendly cities for travelers,Yanji,2
Budget friendly cities for travelers,Teresina,2
Budget friendly cities for travelers,Shreveport,2
Budget friendly cities for travelers,Taupo虅,2
Budget friendly cities for travelers,Niigata,2
Budget friendly cities for travelers,Charleston (West Virginia),2
Budget friendly cities for travelers,Santa Rosa (California),1
Budget friendly cities for travelers,Myrtle Beach,2
Budget friendly cities for travelers,Dandong,2
Budget friendly cities for travelers,Kirkenes,1
Budget friendly cities for travelers,Fargo,2
Budget friendly cities for travelers,Asheville,2
Budget friendly cities for travelers,Palm Springs,1
Budget friendly cities for travelers,Tottori,2
Budget friendly cities for travelers,Yinchuan,2
Budget friendly cities for travelers,South Bend,2
Budget friendly cities for travelers,Cranbrook,1
Budget friendly cities for travelers,Shijiazhuang,2
Budget friendly cities for travelers,Mont-Tremblant,1
Budget friendly cities for travelers,Port-au-Prince,1
Budget friendly cities for travelers,Bloemfontein,2
Budget friendly cities for travelers,Rarotonga,2
Budget friendly cities for travelers,Friedrichshafen,1
Budget friendly cities for travelers,Huangshan,1
Budget friendly cities for travelers,Dayton,2
Budget friendly cities for travelers,Appleton,2
Budget friendly cities for travelers,Providenciales,1
Budget friendly cities for travelers,Petrolina,1
Budget friendly cities for travelers,Koror,2
Budget friendly cities for travelers,Colorado Springs,2
Budget friendly cities for travelers,Noume虂a,1
Budget friendly cities for travelers,Asturias,2
Budget friendly cities for travelers,Sault Sainte Marie (Ontario),2
Budget friendly cities for travelers,Fresno,2
Budget friendly cities for travelers,Kenora,1
Budget friendly cities for travelers,Raleigh,2
Budget friendly cities for travelers,Burbank,2
Budget friendly cities for travelers,Greenville (South Carolina),2
Budget friendly cities for travelers,Ashgabat,1
Budget friendly cities for travelers,Punta Cana,2
Budget friendly cities for travelers,Grande Prairie,2
Budget friendly cities for travelers,Hilo,2
Budget friendly cities for travelers,Fairbanks,2
Budget friendly cities for travelers,Bozeman,1
Budget friendly cities for travelers,Fort Wayne,2
Budget friendly cities for travelers,Jackson (Wyoming),1
Budget friendly cities for travelers,I虃les-de-la-Madeleine,1
Budget friendly cities for travelers,Moncton,2
Budget friendly cities for travelers,Wilmington (North Carolina),2
Budget friendly cities for travelers,Brindisi,2
Budget friendly cities for travelers,Medicine Hat,2
Budget friendly cities for travelers,East London,2
Budget friendly cities for travelers,Abbotsford,2
Budget friendly cities for travelers,Grand Cayman,1
Budget friendly cities for travelers,Kittila虉,1
Budget friendly cities for travelers,Great Falls (Montana),2
Budget friendly cities for travelers,Kalamazoo,2
Budget friendly cities for travelers,Zunyi,2
Budget friendly cities for travelers,Durango (Colorado),1
Budget friendly cities for travelers,Tongatapu,2
Budget friendly cities for travelers,Red Deer,2
Budget friendly cities for travelers,Sept-I虃les,2
Budget friendly cities for travelers,Santa Ana (California),2
Budget friendly cities for travelers,Blantyre,2
Budget friendly cities for travelers,Jackson (Mississippi),2
Budget friendly cities for travelers,Montego Bay,2
Budget friendly cities for travelers,Lincoln,2
Budget friendly cities for travelers,Fredericton,2
Budget friendly cities for travelers,Yellowknife,1
Budget friendly cities for travelers,Rouyn-Noranda,1
Budget friendly cities for travelers,Napier,1
Budget friendly cities for travelers,Tauranga,1
Budget friendly cities for travelers,San Cristobal (Galapagos),2
Budget friendly cities for travelers,Axum,2
Budget friendly cities for travelers,Columbia (South Carolina),2
Budget friendly cities for travelers,Amarillo,1
Budget friendly cities for travelers,Bismarck,1
Budget friendly cities for travelers,Salinas,2
Budget friendly cities for travelers,Grenada,1
Budget friendly cities for travelers,Miyazaki,1
Budget friendly cities for travelers,Redding,1
Budget friendly cities for travelers,Evansville,2
Budget friendly cities for travelers,Blenheim (New Zealand),2
Budget friendly cities for travelers,Kagoshima,2
Budget friendly cities for travelers,Erie,2
Budget friendly cities for travelers,Obihiro,2
Budget friendly cities for travelers,Baton Rouge,2
Budget friendly cities for travelers,Akita,2
Budget friendly cities for travelers,Iwakuni,2
Budget friendly cities for travelers,Kailua-Kona,1
Budget friendly cities for travelers,Thunder Bay,2
Budget friendly cities for travelers,Plattsburgh,2
Budget friendly cities for travelers,Guam,1
Budget friendly cities for travelers,Kamloops,2
Budget friendly cities for travelers,Fort Myers,2
Budget friendly cities for travelers,Inuvik,1
Budget friendly cities for travelers,Zihuatanejo,2
Budget friendly cities for travelers,Whitehorse,1
Budget friendly cities for travelers,Saint Kitts and Nevis,2
Budget friendly cities for travelers,Bryan-College Station,2
Budget friendly cities for travelers,Mobile,2
Budget friendly cities for travelers,Iqaluit,1
Budget friendly cities for travelers,Fayetteville (Arkansas),2
Budget friendly cities for travelers,Castlegar,2
Budget friendly cities for travelers,Prince Rupert,1
Budget friendly cities for travelers,Lafayette (Louisiana),2
Budget friendly cities for travelers,Sarnia,1
Budget friendly cities for travelers,North Platte,2
Budget friendly cities for travelers,Terrace,1
Budget friendly cities for travelers,Fort St. John,1
Budget friendly cities for travelers,Bathurst (New Brunswick),1
Budget friendly cities for travelers,North Bay (Ontario),2
Budget friendly cities for travelers,Comox,2
Budget friendly cities for travelers,Lake Charles,2
Budget friendly cities for travelers,Wausau,2
Family friendly cities for vacations,San Diego,3
Family friendly cities for vacations,San Francisco,3
Family friendly cities for vacations,Honolulu,3
Family friendly cities for vacations,Chicago,3
Family friendly cities for vacations,Tokyo,3
Family friendly cities for vacations,New York City,3
Family friendly cities for vacations,Orlando,3
Family friendly cities for vacations,Seattle,3
Family friendly cities for vacations,Sa虄o Paulo,2
Family friendly cities for vacations,Indianapolis,3
Family friendly cities for vacations,Aarhus,3
Family friendly cities for vacations,Los Angeles,3
Family friendly cities for vacations,Hong Kong,3
Family friendly cities for vacations,Shanghai,2
Family friendly cities for vacations,London,3
Family friendly cities for vacations,Sydney,3
Family friendly cities for vacations,"Washington, D.C.",3
Family friendly cities for vacations,Stockholm,3
Family friendly cities for vacations,Toronto,3
Family friendly cities for vacations,New Orleans,2
Family friendly cities for vacations,Rochester (New York),3
Family friendly cities for vacations,Copenhagen,3
Family friendly cities for vacations,Melbourne,3
Family friendly cities for vacations,Kauai,3
Family friendly cities for vacations,Auckland,3
Family friendly cities for vacations,Portland (Oregon),3
Family friendly cities for vacations,Turku,3
Family friendly cities for vacations,Milwaukee,3
Family friendly cities for vacations,Kyoto,3
Family friendly cities for vacations,Kristiansand,3
Family friendly cities for vacations,Adelaide,2
Family friendly cities for vacations,Vancouver,3
Family friendly cities for vacations,Berlin,3
Family friendly cities for vacations,Dubai,3
Family friendly cities for vacations,Abu Dhabi,3
Family friendly cities for vacations,Detroit,2
Family friendly cities for vacations,Shenzhen,2
Family friendly cities for vacations,Bristol,2
Family friendly cities for vacations,Buffalo,2
Family friendly cities for vacations,Amsterdam,3
Family friendly cities for vacations,Pittsburgh,3
Family friendly cities for vacations,Osaka,3
Family friendly cities for vacations,Taipei,3
Family friendly cities for vacations,Oslo,3
Family friendly cities for vacations,Gold Coast,3
Family friendly cities for vacations,Philadelphia,3
Family friendly cities for vacations,Buenos Aires,2
Family friendly cities for vacations,Singapore,3
Family friendly cities for vacations,Helsinki,2
Family friendly cities for vacations,Seoul,2
Family friendly cities for vacations,Brisbane,3
Family friendly cities for vacations,Cape Town,2
Family friendly cities for vacations,Miami,2
Family friendly cities for vacations,Charlotte,3
Family friendly cities for vacations,Jakarta,2
Family friendly cities for vacations,Budapest,2
Family friendly cities for vacations,Albuquerque,3
Family friendly cities for vacations,Santa Fe (New Mexico),2
Family friendly cities for vacations,Karachi,2
Family friendly cities for vacations,Austin,3
Family friendly cities for vacations,Kochi,2
Family friendly cities for vacations,Mexico City,2
Family friendly cities for vacations,Milan,1
Family friendly cities for vacations,Beijing,2
Family friendly cities for vacations,Johannesburg,2
Family friendly cities for vacations,Baltimore,2
Family friendly cities for vacations,Macau,2
Family friendly cities for vacations,Jacksonville,2
Family friendly cities for vacations,Kolkata,2
Family friendly cities for vacations,Athens,2
Family friendly cities for vacations,Tel Aviv,2
Family friendly cities for vacations,Venice,2
Family friendly cities for vacations,Reykjavi虂k,2
Family friendly cities for vacations,Fort Lauderdale,2
Family friendly cities for vacations,Perth,2
Family friendly cities for vacations,Nagoya,2
Family friendly cities for vacations,Bangalore,2
Family friendly cities for vacations,Mumbai,2
Family friendly cities for vacations,Manila,1
Family friendly cities for vacations,Paris,3
Family friendly cities for vacations,Denver,3
Family friendly cities for vacations,Warsaw,2
Family friendly cities for vacations,Bergen,3
Family friendly cities for vacations,Atlanta,3
Family friendly cities for vacations,Edinburgh,3
Family friendly cities for vacations,Kaohsiung,2
Family friendly cities for vacations,Calgary,3
Family friendly cities for vacations,Rome,2
Family friendly cities for vacations,Kavala,2
Family friendly cities for vacations,Tallinn,3
Family friendly cities for vacations,Dunedin,2
Family friendly cities for vacations,Montreal,3
Family friendly cities for vacations,Boston,3
Family friendly cities for vacations,Mombasa,2
Family friendly cities for vacations,Zhuhai,2
Family friendly cities for vacations,Xiamen,2
Family friendly cities for vacations,Rio de Janeiro,2
Family friendly cities for vacations,Manchester,2
Family friendly cities for vacations,Kobe,2
Family friendly cities for vacations,Tenerife,3
Family friendly cities for vacations,Birmingham,2
Family friendly cities for vacations,Fukuoka,2
Family friendly cities for vacations,Vienna,2
Family friendly cities for vacations,Hyderabad,2
Family friendly cities for vacations,Santa Barbara,3
Family friendly cities for vacations,Galapagos Islands,2
Family friendly cities for vacations,Hamburg,2
Family friendly cities for vacations,Taichung,3
Family friendly cities for vacations,Wellington,2
Family friendly cities for vacations,Salt Lake City,3
Family friendly cities for vacations,Barcelona,3
Family friendly cities for vacations,San Salvador,1
Family friendly cities for vacations,Gothenburg,3
Family friendly cities for vacations,Troms酶,2
Family friendly cities for vacations,Busan,2
Family friendly cities for vacations,Munich,2
Family friendly cities for vacations,Guangzhou,2
Family friendly cities for vacations,Canberra,2
Family friendly cities for vacations,Krako虂w,2
Family friendly cities for vacations,Bangkok,2
Family friendly cities for vacations,Ottawa,3
Family friendly cities for vacations,Tampere,3
Family friendly cities for vacations,Cincinnati,2
Family friendly cities for vacations,Durban,2
Family friendly cities for vacations,Prague,2
