Query,City,Relevance Score
Cities with rich literary history,Toyama,0
Cities with rich literary history,Huangshan,2
Cities with rich literary history,Yantai,1
Cities with rich literary history,Guiyang,1
Cities with rich literary history,Comox,1
Cities with rich literary history,Niigata,1
Cities with rich literary history,Obihiro,1
Cities with rich literary history,Shijiazhuang,1
Cities with rich literary history,Dandong,1
Cities with rich literary history,Miyazaki,0
Cities with rich literary history,Guam,1
Cities with rich literary history,Zihuatanejo,0
Cities with rich literary history,Zunyi,2
Cities with rich literary history,Iwakuni,1
Cities with rich literary history,Kagoshima,2
Cities with rich literary history,Okinawa,0
Best cities for summer festivals,Austin,3
Best cities for summer festivals,Sydney,3
Best cities for summer festivals,Rochester (New York),3
Best cities for summer festivals,New Orleans,3
Best cities for summer festivals,Milwaukee,3
Best cities for summer festivals,Denver,3
Best cities for summer festivals,Berlin,3
Best cities for summer festivals,Montreal,3
Best cities for summer festivals,Indianapolis,2
Best cities for summer festivals,Turku,3
Best cities for summer festivals,Amsterdam,3
Best cities for summer festivals,Buffalo,3
Best cities for summer festivals,Chicago,3
Best cities for summer festivals,Calgary,3
Best cities for summer festivals,Munich,2
Best cities for summer festivals,Edinburgh,3
Best cities for summer festivals,Aarhus,3
Best cities for summer festivals,New York City,2
Best cities for summer festivals,Tampere,3
Best cities for summer festivals,Columbus,3
Best cities for summer festivals,"Washington, D.C.",3
Best cities for summer festivals,"Co虂rdoba (city, Argentina)",2
Best cities for summer festivals,Seattle,3
Best cities for summer festivals,Albuquerque,2
Best cities for summer festivals,Louisville,2
Best cities for summer festivals,Brisbane,3
Best cities for summer festivals,Charlotte,2
Best cities for summer festivals,Winnipeg,3
Best cities for summer festivals,Vancouver,3
Best cities for summer festivals,Toronto,3
Best cities for summer festivals,Melbourne,3
Best cities for summer festivals,San Francisco,3
Best cities for summer festivals,Dresden,3
Best cities for summer festivals,Edmonton,3
Best cities for summer festivals,Des Moines,3
Best cities for summer festivals,Boston,3
Best cities for summer festivals,San Antonio,2
Best cities for summer festivals,Sa虄o Paulo,2
Best cities for summer festivals,Mumbai,3
Best cities for summer festivals,Santa Fe (New Mexico),3
Best cities for summer festivals,Atlanta,3
Best cities for summer festivals,Frankfurt,2
Best cities for summer festivals,Nuremberg,2
Best cities for summer festivals,Bristol,3
Best cities for summer festivals,Houston,2
Best cities for summer festivals,Philadelphia,2
Best cities for summer festivals,Detroit,2
Best cities for summer festivals,Helsinki,3
Best cities for summer festivals,Abu Dhabi,1
Best cities for summer festivals,Birmingham,2
Best cities for summer festivals,Stuttgart,3
Best cities for summer festivals,Los Angeles,2
Best cities for summer festivals,Hong Kong,3
Best cities for summer festivals,Bangalore,1
Best cities for summer festivals,Valencia,3
Best cities for summer festivals,Bogota虂,2
Best cities for summer festivals,Champaign-Urbana,3
Best cities for summer festivals,Paris,3
Best cities for summer festivals,Las Vegas,2
Best cities for summer festivals,Buenos Aires,2
Best cities for summer festivals,Vienna,3
Best cities for summer festivals,Kansas City,2
Best cities for summer festivals,Ottawa,3
Best cities for summer festivals,Pristina,3
Best cities for summer festivals,Tulsa,3
Best cities for summer festivals,Hanover,3
Best cities for summer festivals,Memphis,3
Best cities for summer festivals,Boise,2
Best cities for summer festivals,Leipzig,2
Best cities for summer festivals,Rome,2
Best cities for summer festivals,Lyon,2
Best cities for summer festivals,Doha,1
Best cities for summer festivals,Krako虂w,3
Best cities for summer festivals,London,3
Best cities for summer festivals,Barcelona,3
Best cities for summer festivals,Penticton,3
Best cities for summer festivals,Cape Town,2
Best cities for summer festivals,Troms酶,3
Best cities for summer festivals,Sarajevo,3
Best cities for summer festivals,Santo Domingo,3
Best cities for summer festivals,Pittsburgh,3
Best cities for summer festivals,Kos虒ice,3
Best cities for summer festivals,Budapest,3
Best cities for summer festivals,Grand Junction,3
Best cities for summer festivals,Albany (New York),2
Best cities for summer festivals,Portland (Oregon),3
Best cities for summer festivals,Monterrey,2
Best cities for summer festivals,Mexico City,2
Best cities for summer festivals,San Jose (California),2
Best cities for summer festivals,Adelaide,3
Best cities for summer festivals,Flint,3
Best cities for summer festivals,Oslo,3
Best cities for summer festivals,Sioux Falls,1
Best cities for summer festivals,Venice,2
Best cities for summer festivals,Charlottesville,2
Best cities for summer festivals,Tokyo,3
Best cities for summer festivals,Phoenix,2
Best cities for summer festivals,Stockholm,2
Best cities for summer festivals,Rio de Janeiro,3
Best cities for summer festivals,Brownsville (Texas),2
Best cities for summer festivals,Omaha,2
Best cities for summer festivals,Dallas,2
Best cities for summer festivals,Hamburg,3
Best cities for summer festivals,Tel Aviv,3
Best cities for summer festivals,Medelli虂n,3
Best cities for summer festivals,Belgrade,3
Best cities for summer festivals,Copenhagen,3
Best cities for summer festivals,Cincinnati,2
Best cities for summer festivals,Linz,3
Best cities for summer festivals,Du虉sseldorf,3
Best cities for summer festivals,Dubai,2
Best cities for summer festivals,San Salvador,0
Best cities for summer festivals,Kochi,2
Best cities for summer festivals,Aurangabad,0
Best cities for summer festivals,Salvador,3
Best cities for summer festivals,Oklahoma City,2
Best cities for summer festivals,Cancu虂n,1
Best cities for summer festivals,Pune,2
Best cities for summer festivals,Kaunas,2
Best cities for summer festivals,Lansing,2
Best cities for summer festivals,Cairo,1
Best cities for summer festivals,Eugene,3
Best cities for summer festivals,Zurich,3
Best cities for summer festivals,Windsor (Ontario),3
Best cities for summer festivals,Guadalajara,2
Best cities for summer festivals,Lucknow,1
Best cities for summer festivals,Belo Horizonte,3
Best cities for summer festivals,Tampa,2
Best cities for summer festivals,Manchester,2
Best cities for summer festivals,Caracas,1
Best cities for summer festivals,Milan,2
Best cities for summer festivals,Athens,3
Best cities for summer festivals,Singapore,3
Best cities for summer festivals,Yaounde虂,1
Best cities for summer festivals,Glasgow,3
Best cities for summer festivals,Asheville,3
Best cities for summer festivals,Bologna,2
Best cities for summer festivals,Syracuse (New York),3
Best cities for summer festivals,Madison,3
Best cities for summer festivals,Warsaw,2
Best cities for summer festivals,Regina,3
Best cities for summer festivals,Saskatoon,3
Best cities for summer festivals,Beirut,2
Best cities for summer festivals,Malta,3
Best cities for summer festivals,Perth,2
Best cities for summer festivals,Tallinn,3
Best cities for summer festivals,Puerto Vallarta,2
Best cities for summer festivals,Santa Barbara,3
Best cities for summer festivals,Innsbruck,2
Best cities for summer festivals,Orlando,1
Best cities for summer festivals,Kazan,3
Best cities for summer festivals,Poznan虂,3
Best cities for summer festivals,Salt Lake City,2
Best cities for summer festivals,Bremen,3
Best cities for summer festivals,San Diego,2
Best cities for summer festivals,Fortaleza,2
Best cities for summer festivals,Gothenburg,3
Best cities for summer festivals,San Juan,2
Best cities for summer festivals,Seville,3
Best cities for summer festivals,Durban,3
Best cities for summer festivals,Fukuoka,3
Best cities for summer festivals,Sacramento,3
Best cities for summer festivals,Gaspe虂,3
Best cities for summer festivals,Ibiza,3
Best cities for summer festivals,Spokane,2
Best cities for summer festivals,Karachi,1
Best cities for summer festivals,Queenstown (New Zealand),1
Best cities for summer festivals,Salzburg,3
Best cities for summer festivals,Cleveland,1
Best cities for summer festivals,Greenville (South Carolina),3
Best cities for summer festivals,Tucson,2
Best cities for summer festivals,Prague,2
Best cities for summer festivals,Grand Rapids,3
Best cities for summer festivals,Yerevan,2
Best cities for summer festivals,Little Rock,2
Best cities for summer festivals,Okayama,2
Best cities for summer festivals,Thiruvananthapuram,2
Best cities for summer festivals,Kristiansand,2
Best cities for summer festivals,Sofia,1
Best cities for summer festivals,Ljubljana,3
Best cities for summer festivals,El Paso,2
Best cities for summer festivals,Hamilton (Ontario),2
Best cities for summer festivals,Bergen,3
Best cities for summer festivals,Harbin,3
Best cities for summer festivals,Malmo虉,3
