Query,City,Relevance Score
Budget friendly cities for travelers,Teresina,2
Budget friendly cities for travelers,Sault Sainte Marie (Ontario),2
Budget friendly cities for travelers,Kayseri,2
Budget friendly cities for travelers,Greenville (South Carolina),2
Budget friendly cities for travelers,Denizli,2
Budget friendly cities for travelers,Wichita,2
Budget friendly cities for travelers,Lansing,2
Budget friendly cities for travelers,Great Falls (Montana),2
Budget friendly cities for travelers,Hakodate,2
Budget friendly cities for travelers,Jackson (Wyoming),1
Budget friendly cities for travelers,Knoxville,2
Budget friendly cities for travelers,Cuiaba虂,2
Budget friendly cities for travelers,Providence,2
Budget friendly cities for travelers,Taupo虅,2
Budget friendly cities for travelers,East London,2
Budget friendly cities for travelers,Ashgabat,0
Budget friendly cities for travelers,Santa Rosa (California),2
Budget friendly cities for travelers,Saskatoon,2
Budget friendly cities for travelers,Medford (Oregon),2
Budget friendly cities for travelers,Springfield (Illinois),2
Budget friendly cities for travelers,Lincoln,2
Budget friendly cities for travelers,Columbia (South Carolina),2
Budget friendly cities for travelers,Guiyang,2
Budget friendly cities for travelers,Fredericton,2
Budget friendly cities for travelers,Sudbury (Ontario),2
Budget friendly cities for travelers,Vijayawada,2
Budget friendly cities for travelers,Huangshan,2
Budget friendly cities for travelers,Asturias,2
Budget friendly cities for travelers,Grand Cayman,1
Budget friendly cities for travelers,South Bend,2
Budget friendly cities for travelers,Brindisi,2
Budget friendly cities for travelers,Billings,1
Budget friendly cities for travelers,Regina,2
Budget friendly cities for travelers,Zihuatanejo,2
Budget friendly cities for travelers,Bermuda,1
Budget friendly cities for travelers,Blenheim (New Zealand),1
Budget friendly cities for travelers,Appleton,2
Budget friendly cities for travelers,Niigata,1
Budget friendly cities for travelers,Yanji,2
Budget friendly cities for travelers,Dayton,2
Budget friendly cities for travelers,Bismarck,1
Budget friendly cities for travelers,Obihiro,2
Budget friendly cities for travelers,Imphal,2
Budget friendly cities for travelers,Shreveport,2
Budget friendly cities for travelers,Tauranga,1
Budget friendly cities for travelers,Axum,1
Budget friendly cities for travelers,Taiyuan,2
Budget friendly cities for travelers,Nanchang,2
Budget friendly cities for travelers,Fort Myers,1
Budget friendly cities for travelers,Changzhou,2
Budget friendly cities for travelers,St. George (Utah),2
Budget friendly cities for travelers,Kalamazoo,2
Budget friendly cities for travelers,Tirupati,2
Budget friendly cities for travelers,Prince George,2
Budget friendly cities for travelers,Blantyre,2
Budget friendly cities for travelers,Baton Rouge,1
Budget friendly cities for travelers,Erie,2
Budget friendly cities for travelers,Iqaluit,0
Budget friendly cities for travelers,Zhanjiang,2
Budget friendly cities for travelers,Salinas,1
Budget friendly cities for travelers,Yantai,2
Budget friendly cities for travelers,Kenora,1
Budget friendly cities for travelers,Kirkenes,1
Budget friendly cities for travelers,Asahikawa,1
Budget friendly cities for travelers,Samara,1
Budget friendly cities for travelers,Burbank,1
Budget friendly cities for travelers,Flint,2
Budget friendly cities for travelers,Santa Ana (California),2
Budget friendly cities for travelers,Rouyn-Noranda,1
Budget friendly cities for travelers,Colorado Springs,2
Budget friendly cities for travelers,Kittila虉,1
Budget friendly cities for travelers,Fort Wayne,2
Budget friendly cities for travelers,Lafayette (Louisiana),2
Budget friendly cities for travelers,Yinchuan,2
Budget friendly cities for travelers,Tongatapu,2
Budget friendly cities for travelers,Mobile,2
Budget friendly cities for travelers,Bloemfontein,2
Budget friendly cities for travelers,Nanaimo,2
Budget friendly cities for travelers,Inuvik,1
Budget friendly cities for travelers,Evansville,2
Budget friendly cities for travelers,Cranbrook,2
Budget friendly cities for travelers,Napier,1
Budget friendly cities for travelers,Toyama,2
Budget friendly cities for travelers,Okinawa,2
Budget friendly cities for travelers,Fairbanks,2
Budget friendly cities for travelers,Akita,1
Budget friendly cities for travelers,Fargo,2
Budget friendly cities for travelers,Shijiazhuang,2
Budget friendly cities for travelers,Yellowknife,1
Budget friendly cities for travelers,Thunder Bay,2
Budget friendly cities for travelers,Amarillo,2
Budget friendly cities for travelers,Miyazaki,2
Budget friendly cities for travelers,Red Deer,2
Budget friendly cities for travelers,Bozeman,1
Budget friendly cities for travelers,Whitehorse,1
Budget friendly cities for travelers,Plattsburgh,2
Budget friendly cities for travelers,Castlegar,2
Budget friendly cities for travelers,Grenada,1
Budget friendly cities for travelers,Fayetteville (Arkansas),2
Budget friendly cities for travelers,Redding,1
Budget friendly cities for travelers,Kamloops,2
Budget friendly cities for travelers,Sarnia,1
Budget friendly cities for travelers,Bryan-College Station,2
Budget friendly cities for travelers,Zunyi,2
Budget friendly cities for travelers,Abbotsford,2
Budget friendly cities for travelers,Lake Charles,2
Budget friendly cities for travelers,North Platte,1
Budget friendly cities for travelers,Grande Prairie,1
Budget friendly cities for travelers,Saint Kitts and Nevis,2
Budget friendly cities for travelers,Guam,1
Budget friendly cities for travelers,Terrace,1
Budget friendly cities for travelers,Kagoshima,2
Budget friendly cities for travelers,Wausau,2
Budget friendly cities for travelers,Iwakuni,1
Budget friendly cities for travelers,North Bay (Ontario),1
Budget friendly cities for travelers,Prince Rupert,1
Budget friendly cities for travelers,Medicine Hat,2
Budget friendly cities for travelers,Bathurst (New Brunswick),1
Budget friendly cities for travelers,Fort St. John,1
Budget friendly cities for travelers,Comox,1
Family friendly cities for vacations,New York City,3
Family friendly cities for vacations,San Diego,3
Family friendly cities for vacations,Chicago,3
Family friendly cities for vacations,Honolulu,3
Family friendly cities for vacations,San Francisco,3
Family friendly cities for vacations,"Washington, D.C.",3
Family friendly cities for vacations,Los Angeles,2
Family friendly cities for vacations,Indianapolis,3
Family friendly cities for vacations,Rochester (New York),3
Family friendly cities for vacations,Orlando,3
Family friendly cities for vacations,Tokyo,2
Family friendly cities for vacations,Denver,3
Family friendly cities for vacations,Detroit,2
Family friendly cities for vacations,San Juan,2
Family friendly cities for vacations,Gold Coast,3
Family friendly cities for vacations,Seattle,3
Family friendly cities for vacations,Cancu虂n,3
Family friendly cities for vacations,Kauai,3
Family friendly cities for vacations,Santa Barbara,3
Family friendly cities for vacations,Buffalo,2
Family friendly cities for vacations,Milwaukee,2
Family friendly cities for vacations,Hiroshima,2
Family friendly cities for vacations,Hong Kong,3
Family friendly cities for vacations,Salt Lake City,2
Family friendly cities for vacations,Kansas City,3
Family friendly cities for vacations,Santa Fe (New Mexico),2
Family friendly cities for vacations,Philadelphia,2
Family friendly cities for vacations,Mexico City,2
Family friendly cities for vacations,Albuquerque,3
Family friendly cities for vacations,Santo Domingo,2
Family friendly cities for vacations,San Jose (California),2
Family friendly cities for vacations,Kavala,2
Family friendly cities for vacations,Turku,3
Family friendly cities for vacations,Osaka,3
Family friendly cities for vacations,New Orleans,2
Family friendly cities for vacations,Puerto Vallarta,3
Family friendly cities for vacations,Pittsburgh,3
Family friendly cities for vacations,Fukuoka,2
Family friendly cities for vacations,Cincinnati,2
Family friendly cities for vacations,Toronto,3
Family friendly cities for vacations,Kyoto,2
Family friendly cities for vacations,Athens,2
Family friendly cities for vacations,Sacramento,2
Family friendly cities for vacations,Boston,3
Family friendly cities for vacations,Charlotte,3
Family friendly cities for vacations,Singapore,3
Family friendly cities for vacations,Louisville,3
Family friendly cities for vacations,Shanghai,3
Family friendly cities for vacations,Bangalore,2
Family friendly cities for vacations,Des Moines,2
Family friendly cities for vacations,Houston,3
Family friendly cities for vacations,San Salvador,1
Family friendly cities for vacations,Abu Dhabi,3
Family friendly cities for vacations,Portland (Oregon),3
Family friendly cities for vacations,Lansing,2
Family friendly cities for vacations,Buenos Aires,2
Family friendly cities for vacations,Sanya,2
Family friendly cities for vacations,Hangzhou,2
Family friendly cities for vacations,Kristiansand,3
Family friendly cities for vacations,Shenzhen,2
Family friendly cities for vacations,Atlanta,3
Family friendly cities for vacations,Yangon,2
Family friendly cities for vacations,Taipei,2
Family friendly cities for vacations,Baltimore,2
Family friendly cities for vacations,Vancouver,3
Family friendly cities for vacations,Mazatlan,2
Family friendly cities for vacations,Hanoi,2
Family friendly cities for vacations,Albany (New York),2
Family friendly cities for vacations,Kumamoto,2
Family friendly cities for vacations,Newark (New Jersey),1
Family friendly cities for vacations,Mombasa,2
Family friendly cities for vacations,Brownsville (Texas),2
Family friendly cities for vacations,"Co虂rdoba (city, Argentina)",2
Family friendly cities for vacations,Brisbane,3
Family friendly cities for vacations,Little Rock,2
Family friendly cities for vacations,Hilo,2
Family friendly cities for vacations,Phoenix,3
Family friendly cities for vacations,Seoul,2
Family friendly cities for vacations,Cleveland,2
Family friendly cities for vacations,Chengdu,3
Family friendly cities for vacations,Fort Lauderdale,2
Family friendly cities for vacations,Bangkok,2
Family friendly cities for vacations,Boise,3
Family friendly cities for vacations,Monterey (California),3
Family friendly cities for vacations,Omaha,3
Family friendly cities for vacations,Las Vegas,2
Family friendly cities for vacations,San Jose虂 (Costa Rica),2
Family friendly cities for vacations,Phuket,2
Family friendly cities for vacations,Cape Town,3
Family friendly cities for vacations,Jakarta,2
Family friendly cities for vacations,Ishigaki,2
Family friendly cities for vacations,Columbus,2
Family friendly cities for vacations,Madison,3
Family friendly cities for vacations,Sa虄o Paulo,2
Family friendly cities for vacations,Cuzco,2
Family friendly cities for vacations,Aarhus,3
Family friendly cities for vacations,Ho Chi Minh City,2
Family friendly cities for vacations,Tenerife,3
Family friendly cities for vacations,Kobe,2
Family friendly cities for vacations,Bogota虂,2
Family friendly cities for vacations,Harbin,2
Family friendly cities for vacations,Jacksonville,2
Family friendly cities for vacations,Queenstown (New Zealand),3
Family friendly cities for vacations,San Antonio,3
Family friendly cities for vacations,Cabo San Lucas,2
Family friendly cities for vacations,Oklahoma City,2
Family friendly cities for vacations,Aruba,3
Family friendly cities for vacations,Galapagos Islands,2
Family friendly cities for vacations,Jinan,2
Family friendly cities for vacations,Sioux Falls,3
Family friendly cities for vacations,Dallas,2
Family friendly cities for vacations,Xi'an,2
Family friendly cities for vacations,Barcelona,3
Family friendly cities for vacations,Sydney,3
Family friendly cities for vacations,Fuzhou,2
Family friendly cities for vacations,Gaspe虂,1
Family friendly cities for vacations,Nanjing,2
Family friendly cities for vacations,Kailua-Kona,2
Family friendly cities for vacations,Tampa,3
Family friendly cities for vacations,Key West,1
Family friendly cities for vacations,Kuala Lumpur,2
Family friendly cities for vacations,Reno,2
Family friendly cities for vacations,Budapest,3
Family friendly cities for vacations,Port Elizabeth,2
Family friendly cities for vacations,San Luis Obispo,3
Family friendly cities for vacations,Chiang Mai,3
Family friendly cities for vacations,Xiamen,2
Family friendly cities for vacations,Thiruvananthapuram,2
Family friendly cities for vacations,Saint Thomas,2
Family friendly cities for vacations,Amsterdam,3
Family friendly cities for vacations,Westchester County,3
Family friendly cities for vacations,Freetown,1
Family friendly cities for vacations,Rome,2
Family friendly cities for vacations,Roata虂n,2
Family friendly cities for vacations,Doha,2
Family friendly cities for vacations,Nantucket,3
Family friendly cities for vacations,Nairobi,2
Family friendly cities for vacations,Paris,3
Family friendly cities for vacations,Champaign-Urbana,2
Family friendly cities for vacations,Syracuse (New York),2
