Query,Hotel,Relevance Score
Which hotel allows me to embrace local culture?,usa_illinois_chicago_fairmont_chicago_millennium_park,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_sofitel_chicago_water_tower,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_conrad_chicago,0
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hotel_burnham_a_kimpton_hotel,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hilton_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_intercontinental_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hard_rock_hotel_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_homewood_suites_by_hilton_chicago_downtown,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_omni_chicago_hotel,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_peninsula_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_affinia_chicago,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_westin_chicago_river_north,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hyatt_regency_chicago,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_ambassador_east_hotel,3
Which hotel allows me to embrace local culture?,usa_illinois_chicago_millennium_knickerbocker_hotel_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hilton_garden_inn_chicago_downtown_magnificent_mile,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_james_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_sheraton_chicago_hotel_and_towers,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_palmer_house_hilton,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hotel_sax_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_w_chicago_lakeshore,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_w_chicago_city_center,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_drake,3
Which hotel allows me to embrace local culture?,usa_illinois_chicago_swissotel_chicago,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_talbott_hotel,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_dana_hotel_spa,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hotel_blake,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_embassy_suites_hotel_chicago_downtown_lakefront,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_renaissance_chicago_o_hare_suites_hotel,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_four_points_by_sheraton_chicago_downtown_magnificent_mile,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_marriott_chicago_downtown_magnificent_mile,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_tremont_chicago,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_park_hyatt_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_blackstone_a_renaissance_hotel,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_embassy_suites_hotel_chicago_downtown,0
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_raffaello_hotel,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hotel_indigo_chicago_downtown_gold_coast,3
Which hotel allows me to embrace local culture?,usa_illinois_chicago_club_quarters_chicago_central_loop,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_wyndham_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_silversmith_hotel_suites,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hampton_inn_majestic_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hampton_inn_and_suites_chicago_downtown,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_courtyard_by_marriott_chicago_downtown_magnificent_mile,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_inn_of_chicago_magnificent_mile,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_trump_international_hotel_tower_chicago,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_westin_michigan_avenue_chicago,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_holiday_inn_chicago_mart_plaza,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_congress_plaza_hotel,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_seneca_hotel,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_allerton_hotel,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_four_seasons_hotel_chicago,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hyatt_regency_mccormick_place,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_chicago_s_essex_inn,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_best_western_river_north_chicago_downtown_hotel,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_comfort_inn_suites_downtown,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hilton_suites_chicago_magnificent_mile,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_travelodge_chicago_downtown,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_sutton_place_hotel,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_river_hotel,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_avenue_hotel_chicago,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_best_western_grant_park_hotel,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_ritz_carlton_chicago_a_four_seasons_hotel,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_the_whitehall_hotel,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hotel_cass_holiday_inn_express,0
Which hotel allows me to embrace local culture?,usa_illinois_chicago_crowne_plaza_chicago_the_metro,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_fairfield_inn_suites_chicago_downtown,1
Which hotel allows me to embrace local culture?,usa_illinois_chicago_hilton_chicago_o_hare_airport,0
Which hotel allows me to embrace local culture?,usa_illinois_chicago_doubletree_hotel_chicago_magnificent_mile,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_days_inn_chicago,2
Which hotel allows me to embrace local culture?,usa_illinois_chicago_red_roof_inn,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hotel_allegro_chicago_a_kimpton_hotel,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hotel_burnham_a_kimpton_hotel,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_amalfi_hotel_chicago,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hotel_monaco_chicago_a_kimpton_hotel,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hampton_inn_and_suites_chicago_downtown,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hampton_inn_majestic_chicago,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_westin_chicago_river_north,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_homewood_suites_by_hilton_chicago_downtown,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_renaissance_chicago_hotel,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_talbott_hotel,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_james_chicago,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hilton_garden_inn_chicago_downtown_magnificent_mile,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hotel_sax_chicago,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hotel_blake,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_omni_chicago_hotel,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_affinia_chicago,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_sofitel_chicago_water_tower,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_intercontinental_chicago,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_sutton_place_hotel,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_inn_of_chicago_magnificent_mile,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_fairmont_chicago_millennium_park,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_wyndham_chicago,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_westin_michigan_avenue_chicago,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hotel_cass_holiday_inn_express,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_club_quarters_chicago_central_loop,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_w_chicago_lakeshore,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_drake,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_w_chicago_city_center,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_embassy_suites_hotel_chicago_downtown_lakefront,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_peninsula_chicago,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hilton_chicago,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_conrad_chicago,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_ambassador_east_hotel,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_comfort_inn_suites_downtown,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_dana_hotel_spa,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_swissotel_chicago,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hyatt_regency_chicago,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_embassy_suites_hotel_chicago_downtown,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_four_points_by_sheraton_chicago_downtown_magnificent_mile,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_palmer_house_hilton,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hotel_indigo_chicago_downtown_gold_coast,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_fairfield_inn_suites_chicago_downtown,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_river_hotel,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hard_rock_hotel_chicago,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_sheraton_chicago_hotel_and_towers,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_marriott_chicago_downtown_magnificent_mile,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_holiday_inn_chicago_mart_plaza,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_silversmith_hotel_suites,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_millennium_knickerbocker_hotel_chicago,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_seneca_hotel,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_courtyard_by_marriott_chicago_downtown_magnificent_mile,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_best_western_river_north_chicago_downtown_hotel,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_park_hyatt_chicago,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_ritz_carlton_chicago_a_four_seasons_hotel,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_red_roof_inn,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_blackstone_a_renaissance_hotel,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_allerton_hotel,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_days_inn_chicago,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hilton_suites_chicago_magnificent_mile,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_chicago_s_essex_inn,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_avenue_hotel_chicago,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_raffaello_hotel,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_doubletree_hotel_chicago_magnificent_mile,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_trump_international_hotel_tower_chicago,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hyatt_regency_mccormick_place,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_tremont_chicago,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_renaissance_chicago_o_hare_suites_hotel,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_congress_plaza_hotel,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_crowne_plaza_chicago_the_metro,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_four_seasons_hotel_chicago,2
What are the best hotels for food and wine pairings?,usa_illinois_chicago_the_whitehall_hotel,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_hilton_chicago_o_hare_airport,1
What are the best hotels for food and wine pairings?,usa_illinois_chicago_travelodge_chicago_downtown,0
What are the best hotels for food and wine pairings?,usa_illinois_chicago_best_western_grant_park_hotel,0
"Recommend a hotel with a nostalgic, vintage vibe.",usa_illinois_chicago_the_drake,3
"Recommend a hotel with a nostalgic, vintage vibe.",usa_illinois_chicago_hotel_burnham_a_kimpton_hotel,3
"Recommend a hotel with a nostalgic, vintage vibe.",usa_illinois_chicago_hilton_chicago,3
"Recommend a hotel with a nostalgic, vintage vibe.",usa_illinois_chicago_ambassador_east_hotel,3
"Recommend a hotel with a nostalgic, vintage vibe.",usa_illinois_chicago_james_chicago,1
"Recommend a hotel with a nostalgic, vintage vibe.",usa_illinois_chicago_the_palmer_house_hilton,3
